geneID	expression	avg_exonNum	max_exonNum	fibroblast_specificity	geneSymbol	geneClass	epiGeneClass	DHS_type	conservation	Chr.cpm	Nuc.cpm	Cyt.cpm	localization	transcriptType
CATG00000106252	0	1	1	0.116558741905643	CATG00000106252.1	lncRNA_intergenic	__na	not_DHS	0	0	0	0	other	FANTOM CAT lncRNA
CATG00000106253	0	1	1	0.0600978336827393	CATG00000106253.1	lncRNA_intergenic	__na	not_DHS	0	0.0178416389942793	0.00193918402946278	0.00157081279140565	Chromatin bound	FANTOM CAT lncRNA
CATG00000106254	0	3	3	0	CATG00000106254.1	lncRNA_intergenic	__na	not_DHS	0	0	0	0	other	FANTOM CAT lncRNA
CATG00000106255	0	1	1	0	CATG00000106255.1	sense_overlap_RNA	__na	not_DHS	96.2	0.00577810753227867	0.0016981206038222	0.00160052068191721	Chromatin bound	other
CATG00000106257	0	1	1	0.245833333333333	CATG00000106257.1	lncRNA_intergenic	__na	not_DHS	0	0	0	0	other	FANTOM CAT lncRNA
CATG00000106258	0.0366787727108822	2	2	0.314621409921671	CATG00000106258.1	sense_overlap_RNA	__na	not_DHS	0	5.18522469738425	1.90657306967108	1.61575084596665	Chromatin bound	other
CATG00000106259	0.000930897944850414	1	1	0.0115371668145791	CATG00000106259.1	uncertain_coding	__na	DHS_promoter	0	0.205987199444149	0	0	Chromatin bound	other
CATG00000106261	0.00109107478437111	1	1	0.0388964269561284	CATG00000106261.1	lncRNA_intergenic	e_lncRNA	DHS_enhancer	228.7	0	0	0	other	FANTOM CAT lncRNA
CATG00000106262	0	1	1	0.0337679705784019	CATG00000106262.1	lncRNA_intergenic	e_lncRNA	DHS_enhancer	485.3	0	0	0	other	FANTOM CAT lncRNA
CATG00000106265	0	1	1	0	CATG00000106265.1	short_ncRNA	__na	DHS_enhancer	0	0	0	0	other	other
CATG00000106266	0.000619106865731391	1	1	0	CATG00000106266.1	lncRNA_intergenic	__na	not_DHS	0	0	0	0	other	FANTOM CAT lncRNA
CATG00000106267	0	5.43	8	0.432311621966794	CATG00000106267.1	lncRNA_intergenic	__na	not_DHS	1207.3	0.0294935108269515	0	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000106268	0.000695131799447545	2	2	0.0664036817882972	CATG00000106268.1	lncRNA_intergenic	__na	not_DHS	0	0	0	0	other	FANTOM CAT lncRNA
CATG00000106269	0	2	2	0.0600456042563973	CATG00000106269.1	lncRNA_intergenic	e_lncRNA	DHS_enhancer	915.3	0	0	0	other	FANTOM CAT lncRNA
CATG00000106270	0.0256520756969959	1	1	0.357647058823529	CATG00000106270.1	lncRNA_intergenic	e_lncRNA	DHS_enhancer	187.2	0.0218474653559875	0.0727562833237436	0	Nuclear soluble	FANTOM CAT lncRNA
CATG00000106271	0	1	1	0.588486140724947	CATG00000106271.1	lncRNA_intergenic	e_lncRNA	DHS_enhancer	0	0	0	0	other	FANTOM CAT lncRNA
CATG00000106273	0	1	1	0.184997179921038	CATG00000106273.1	lncRNA_antisense	__na	not_DHS	102.7	0	0.0339655860100519	0	Nuclear soluble	FANTOM CAT lncRNA
CATG00000106274	0.219036515077925	2	2	0.414285714285714	CATG00000106274.1	lncRNA_divergent	p_lncRNA_divergent	DHS_promoter	257.1	0.0752396706367739	0.113349966016434	0.320423711398077	Cytoplasmic	Expressed lncRNA
CATG00000106275	0.859353671813209	1.2	2	0.338738738738739	CATG00000106275.1	uncertain_coding	__na	DHS_promoter	1742	0.162749420820047	0.479267072640953	0.285754258220316	Nuclear soluble	other
CATG00000106278	0.00820123912183102	1	1	0.427807486631016	CATG00000106278.1	sense_overlap_RNA	__na	not_DHS	0	2.66749505758651	1.59776197472122	0.128052251920546	Chromatin bound	other
CATG00000106279	0.00131113099957973	2.5	3	0.00949965701457168	CATG00000106279.1	lncRNA_antisense	__na	DHS_promoter	1408.4	0.027310522809478	0	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000106280	0.000437343229670552	3	4	0	CATG00000106280.1	lncRNA_antisense	e_lncRNA	DHS_enhancer	0	0	0	0	other	FANTOM CAT lncRNA
CATG00000106281	0.00800098541679845	1.25	2	0.192982456140351	CATG00000106281.1	lncRNA_divergent	p_lncRNA_divergent	DHS_promoter	936.6	0.0779035020571359	0.067931271205529	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000106282	0.00264911991841073	1	1	0.144957983193277	CATG00000106282.1	lncRNA_intergenic	__na	not_DHS	260.8	0.0444508329774388	0	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000106283	0.0186019195354263	3.2	5	0.24792531120332	CATG00000106283.1	lncRNA_antisense	__na	DHS_dyadic	602	0.0466327953598707	0.0421262588491034	0.0320129913763044	Chromatin bound	FANTOM CAT lncRNA
CATG00000106284	0.266584342019761	1.25	2	0.176606387071951	CATG00000106284.1	lncRNA_divergent	p_lncRNA_divergent	DHS_promoter	274.9	0.433444238203256	1.72240858794479	0.126279254574522	Nuclear soluble	Expressed lncRNA
CATG00000106286	0.00645834302625108	1	1	0	CATG00000106286.1	lncRNA_intergenic	__na	not_DHS	0	0.0428507227405379	0.0484892271952113	0.0320130868480807	Nuclear soluble	FANTOM CAT lncRNA
CATG00000106289	0.00134122328328219	1	1	0.182822085889571	CATG00000106289.1	lncRNA_intergenic	__na	not_DHS	0	0	0	0	other	FANTOM CAT lncRNA
CATG00000106290	0.000651596665431485	1	1	0.0191068651410798	CATG00000106290.1	lncRNA_intergenic	__na	not_DHS	0	0	0	0	other	FANTOM CAT lncRNA
CATG00000106291	0.000732419815823516	1	1	0.23326359832636	CATG00000106291.1	lncRNA_antisense	__na	not_DHS	141.5	0.0662984661378448	0	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000106292	0.150012364955424	1	1	0.155844155844156	CATG00000106292.1	lncRNA_divergent	p_lncRNA_divergent	DHS_promoter	0	0.0562058840017104	0.141198892901321	0	Nuclear soluble	FANTOM CAT lncRNA
CATG00000106293	0.00345761503232743	4	4	0.25210970464135	CATG00000106293.1	lncRNA_divergent	p_lncRNA_divergent	DHS_promoter	0	0.0178960879841698	0.0320503578135503	0.00631287407415381	Nuclear soluble	FANTOM CAT lncRNA
CATG00000106294	0	1	1	0.407821229050279	CATG00000106294.1	lncRNA_divergent	p_lncRNA_divergent	DHS_promoter	0	0	0	0	other	FANTOM CAT lncRNA
CATG00000106295	0.00109107478437111	2	2	0.400676655389077	CATG00000106295.1	coding_mRNA	__na	not_DHS	0	0.0378962713963853	0	0.0234611451345642	Chromatin bound	other
CATG00000106296	0.10078876742957	1	1	0.272300469483568	CATG00000106296.1	short_ncRNA	__na	DHS_promoter	0	0	0.00543453475825074	0.0320133096155587	Cytoplasmic	other
CATG00000106297	0.00295734823523304	1	1	0.0650339235479067	CATG00000106297.1	lncRNA_divergent	p_lncRNA_divergent	DHS_promoter	0	0	0	0.032013405087335	Cytoplasmic	FANTOM CAT lncRNA
CATG00000106300	0	1	1	0.146847867119668	CATG00000106300.1	lncRNA_intergenic	__na	not_DHS	0	0	0	0	other	FANTOM CAT lncRNA
CATG00000106301	0	2	2	0	CATG00000106301.1	lncRNA_antisense	__na	DHS_promoter	0	0.00652591263790041	0	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000106302	0	1.5	2	0.046473344307965	CATG00000106302.1	lncRNA_divergent	e_lncRNA	DHS_enhancer	0	0.00444478130902733	0	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000106303	0	1	1	0.113551151580075	CATG00000106303.1	lncRNA_divergent	e_lncRNA	DHS_enhancer	0	0	0	0	other	FANTOM CAT lncRNA
CATG00000106304	0.00513465618880205	1.17	2	0.0506607929515419	CATG00000106304.1	uncertain_coding	__na	not_DHS	616.1	1.19878112949425	0.0516263775202486	0	Chromatin bound	other
CATG00000106306	0.00281040134913686	1	1	0.0534171249018068	CATG00000106306.1	sense_overlap_RNA	__na	not_DHS	121	0.105776912794748	0	0	Chromatin bound	other
CATG00000106307	0.000671000569521371	1.5	2	0.0363556723609286	CATG00000106307.1	sense_overlap_RNA	__na	DHS_enhancer	351.3	0.0763160425479968	0.0339657843809024	0	Chromatin bound	other
CATG00000106309	0.0198248074206215	1	1	0.145624351435489	CATG00000106309.1	sense_overlap_RNA	__na	not_DHS	0	0.833947376039741	0.0775824992566106	0.0634354274482532	Chromatin bound	other
CATG00000106310	0.00222120405581713	2	2	0	CATG00000106310.1	lncRNA_intergenic	__na	not_DHS	0	0	0	0	other	FANTOM CAT lncRNA
CATG00000106311	0.000747018891538146	2	2	0.0936941536890478	CATG00000106311.1	lncRNA_intergenic	e_lncRNA	DHS_enhancer	162.8	0	0	0	other	FANTOM CAT lncRNA
CATG00000106312	0.0212001155954567	1	1	0.136697247706422	CATG00000106312.1	coding_mRNA	coding_mRNA	DHS_promoter	235.4	0.0218475952957504	0.0339655860100519	0	Nuclear soluble	other
CATG00000106313	0.000778460594506657	2	2	0	CATG00000106313.1	lncRNA_intergenic	e_lncRNA	DHS_enhancer	1029.7	0.019939870669422	0.00194107157037294	0.0320156009381901	Cytoplasmic	FANTOM CAT lncRNA
CATG00000106314	0.00249806953090866	1.5	2	0.199205823957644	CATG00000106314.1	lncRNA_intergenic	p_lncRNA_intergenic	DHS_promoter	387.5	0.0082169070226388	0.00494746554520989	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000106315	0	1	1	0.00782814491170581	CATG00000106315.1	lncRNA_divergent	__na	DHS_dyadic	230.5	0.00109138572560099	0.00533478887842721	0	Nuclear soluble	FANTOM CAT lncRNA
CATG00000106316	0.238159106972558	1	1	0.131410256410256	CATG00000106316.1	lncRNA_divergent	p_lncRNA_divergent	DHS_promoter	0	0.0226031711550644	0.121666921222199	0.08727896585771	Nuclear soluble	Expressed lncRNA
CATG00000106318	0	2	2	0.091679915209327	CATG00000106318.1	lncRNA_antisense	__na	not_DHS	410.8	0	0	0	other	FANTOM CAT lncRNA
CATG00000106319	0.0406814561804694	1	1	0.170437405731523	CATG00000106319.1	lncRNA_antisense	__na	DHS_promoter	675.7	0.0452063198751305	0.072757133075263	0	Nuclear soluble	FANTOM CAT lncRNA
CATG00000106320	0	1	1	0.0471869328493648	CATG00000106320.1	lncRNA_antisense	__na	not_DHS	0	0	0	0	other	FANTOM CAT lncRNA
CATG00000106321	0	1	1	0	CATG00000106321.1	lncRNA_intergenic	e_lncRNA	DHS_enhancer	681.7	0	0	0	other	FANTOM CAT lncRNA
CATG00000106323	0.00677806501595253	3	3	0.0989640130861505	CATG00000106323.1	lncRNA_sense_intronic	__na	not_DHS	112	1.23603507306151	1.23169404629329	0.103612163691384	Chromatin bound	FANTOM CAT lncRNA
CATG00000106324	0.0580838404769641	1	1	0.191765980498375	CATG00000106324.1	lncRNA_divergent	p_lncRNA_divergent	DHS_promoter	384.8	0.00457051015358518	0.204613958767478	0.0314220548313324	Nuclear soluble	FANTOM CAT lncRNA
CATG00000106326	0.00061627853984427	1	1	0.0791896869244936	CATG00000106326.1	lncRNA_divergent	__na	not_DHS	427.2	0	0	0	other	FANTOM CAT lncRNA
CATG00000106327	0	1	1	0.166240409207161	CATG00000106327.1	short_ncRNA	__na	not_DHS	872.1	0	0	0	other	other
CATG00000106329	0.000778257891319614	2.33	3	0.055745164960182	CATG00000106329.1	lncRNA_antisense	e_lncRNA	DHS_enhancer	1182.2	0.0226030589800724	0	0.0320130550241552	Cytoplasmic	FANTOM CAT lncRNA
CATG00000106331	0	2	2	0.363636363636364	CATG00000106331.1	lncRNA_antisense	__na	not_DHS	1516	0.0265805428778809	0	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000106332	0.0578999412049511	1.33	2	0.419786096256685	CATG00000106332.1	uncertain_coding	__na	DHS_enhancer	974.3	0.132287223405466	1.91621919084009	1.15453309877525	Nuclear soluble	other
CATG00000106333	0.804899108804959	1.25	2	0.265292553191489	CATG00000106333.1	lncRNA_divergent	p_lncRNA_divergent	DHS_promoter	0	0.102839583613063	2.24834818423371	0.493376692080934	Nuclear soluble	Expressed lncRNA
CATG00000106334	0	3	3	0.136818687430478	CATG00000106334.1	lncRNA_antisense	__na	DHS_promoter	200.9	0	0	0	other	FANTOM CAT lncRNA
CATG00000106335	0.019267796164713	2	2	0.645101663585952	CATG00000106335.1	lncRNA_antisense	e_lncRNA	DHS_enhancer	116.7	0	0	0	other	FANTOM CAT lncRNA
CATG00000106336	0	2	2	0.373395565927655	CATG00000106336.1	lncRNA_divergent	__na	not_DHS	786	0	0	0	other	FANTOM CAT lncRNA
CATG00000106337	0.0845361627380409	2.75	3	0.772964899178492	CATG00000106337.1	lncRNA_sense_intronic	e_lncRNA	DHS_enhancer	0	0	0	0.0976405450003697	Cytoplasmic	FANTOM CAT lncRNA
CATG00000106338	0.0516055157210834	1	1	0.399141630901288	CATG00000106338.1	lncRNA_antisense	__na	DHS_promoter	730.6	0.0226029916750772	0	0.0320129595523789	Cytoplasmic	FANTOM CAT lncRNA
CATG00000106339	0	1	1	0.186416184971098	CATG00000106339.1	lncRNA_intergenic	__na	not_DHS	0	0.0185842242827101	0	0.00157062572678567	Chromatin bound	FANTOM CAT lncRNA
CATG00000106340	0.000823488872551388	1	1	0	CATG00000106340.1	lncRNA_antisense	e_lncRNA	DHS_enhancer	241.3	0.00565092739875655	0	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000106343	0	2	2	0	CATG00000106343.1	lncRNA_intergenic	__na	not_DHS	993.7	0	0	0	other	FANTOM CAT lncRNA
CATG00000106344	0.02035747838383	1	1	0.171159029649596	CATG00000106344.1	sense_overlap_RNA	__na	not_DHS	0	0.242547547475566	0	0.0314226160251923	Chromatin bound	other
CATG00000106345	0.0178736996716982	1	1	0.183755528749497	CATG00000106345.1	lncRNA_sense_intronic	__na	not_DHS	0	0.067809715380179	0	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000106346	0.0128321878059207	4	4	0.172031076581576	CATG00000106346.1	lncRNA_sense_intronic	__na	not_DHS	1475.4	86.5131596857103	3.11145571664402	0.412102898285205	Chromatin bound	FANTOM CAT lncRNA
CATG00000106347	0.0017625347801267	1	1	0.138134592680047	CATG00000106347.1	lncRNA_intergenic	__na	not_DHS	113.4	0.0925154607723757	0.00339650570211172	0.00157131163039226	Chromatin bound	FANTOM CAT lncRNA
CATG00000106348	0.000579382320862046	3.36	5	0.0571348156487475	CATG00000106348.1	lncRNA_intergenic	__na	not_DHS	629.7	0.062248271099378	0.0339658505045192	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000106349	0.00257918591343424	1	1	0.418655097613883	CATG00000106349.1	short_ncRNA	__na	not_DHS	0	0	0	0	other	other
CATG00000106350	0.00267898015874585	1	1	0.235443037974684	CATG00000106350.1	lncRNA_sense_intronic	__na	not_DHS	0	0	0	0	other	FANTOM CAT lncRNA
CATG00000106352	0	1	1	0	CATG00000106352.1	lncRNA_intergenic	__na	not_DHS	0	0	0	0	other	FANTOM CAT lncRNA
CATG00000106353	0.00779811991628248	1	1	0.23979057591623	CATG00000106353.1	short_ncRNA	__na	not_DHS	0	0	0	0	other	other
CATG00000106354	0.00107351593861164	1	1	0.228980322003578	CATG00000106354.1	lncRNA_divergent	e_lncRNA	DHS_enhancer	0	0	0	0	other	FANTOM CAT lncRNA
CATG00000106355	0.00525650161106367	1	1	0.152823920265781	CATG00000106355.1	lncRNA_intergenic	__na	not_DHS	0	0	0	0.0157106532864262	Cytoplasmic	FANTOM CAT lncRNA
CATG00000106357	0.00158760791756219	1	1	0	CATG00000106357.1	lncRNA_intergenic	e_lncRNA	DHS_enhancer	0	0	0	0	other	FANTOM CAT lncRNA
CATG00000106359	0.00191659337545526	2.5	4	0.0420926591139357	CATG00000106359.1	lncRNA_intergenic	e_lncRNA	DHS_enhancer	246.4	0	0	0	other	FANTOM CAT lncRNA
CATG00000106360	0.0369331531673714	1	1	0.310940499040307	CATG00000106360.1	lncRNA_sense_intronic	__na	not_DHS	0	0.0436953638445181	0	0.0320130868480807	Chromatin bound	FANTOM CAT lncRNA
CATG00000106361	0.000561849911194345	3.33	5	0.0893941197476491	CATG00000106361.1	lncRNA_intergenic	e_lncRNA	DHS_enhancer	779.2	0.0407231000502903	0.0339660488753697	0.0320137233265894	Chromatin bound	FANTOM CAT lncRNA
CATG00000106362	0.121726058821328	1	1	0.282470481380563	CATG00000106362.1	sense_overlap_RNA	__na	DHS_dyadic	910	0.0378965413947374	0.0873268582091785	0	Nuclear soluble	other
CATG00000106363	0.000501411430389754	1	1	0.178832116788321	CATG00000106363.1	lncRNA_intergenic	e_lncRNA	DHS_enhancer	324	0	0	0	other	FANTOM CAT lncRNA
CATG00000106364	0.029884338943523	1	1	0.0537430621361852	CATG00000106364.1	lncRNA_intergenic	e_lncRNA	DHS_enhancer	931.5	0.0226031038500692	0.0339654207010098	0	Nuclear soluble	FANTOM CAT lncRNA
CATG00000106366	0	1	1	0.00888450148075025	CATG00000106366.1	lncRNA_intergenic	e_lncRNA	DHS_enhancer	0	0	0	0	other	FANTOM CAT lncRNA
CATG00000106367	0	1	1	0	CATG00000106367.1	lncRNA_intergenic	__na	not_DHS	0	0	0	0	other	FANTOM CAT lncRNA
CATG00000106368	0.000709156816781664	1	1	0.00742592456437027	CATG00000106368.1	lncRNA_intergenic	__na	not_DHS	259.3	0	0	0	other	FANTOM CAT lncRNA
CATG00000106369	0.001472713348067	2	2	0.201388888888889	CATG00000106369.1	sense_overlap_RNA	__na	not_DHS	0	0.232856127491439	0	0	Chromatin bound	other
CATG00000106370	0.000774095977795062	2	2	0.0329920364050057	CATG00000106370.1	lncRNA_intergenic	__na	not_DHS	118.4	0.111449359886551	0.00298397567405497	0.0047134984070635	Chromatin bound	FANTOM CAT lncRNA
CATG00000106371	0	2	2	0	CATG00000106371.1	sense_overlap_RNA	__na	not_DHS	837.4	0.00205493367908967	0	0	Chromatin bound	other
CATG00000106373	0.00667701976035786	1	1	0.273076923076923	CATG00000106373.1	coding_mRNA	__na	not_DHS	1288.1	3.34309038210533	0.374987615702839	0.134728619771679	Chromatin bound	other
CATG00000106374	0.0480897116724514	2	2	0.169513236549957	CATG00000106374.1	sense_overlap_RNA	__na	not_DHS	0	0.0226032160250613	0	0	Chromatin bound	other
CATG00000106375	0.135677797610063	2	2	0.249716231555051	CATG00000106375.1	sense_overlap_RNA	__na	not_DHS	0	0.328904228947933	0.0387912307528962	0	Chromatin bound	other
CATG00000106376	0.130305487920355	2	2	0.231144740053698	CATG00000106376.1	lncRNA_sense_intronic	__na	not_DHS	4220.6	8.7675691937495	0.29585388020384	0.312053904775613	Chromatin bound	FANTOM CAT lncRNA
CATG00000106377	0.0421089093590724	2	2	0.220089832584728	CATG00000106377.1	lncRNA_sense_intronic	__na	not_DHS	0	1.68200005639436	0	0.12746270722394	Chromatin bound	FANTOM CAT lncRNA
CATG00000106378	0.00987556574634495	1	1	0.147558672781225	CATG00000106378.1	lncRNA_antisense	__na	not_DHS	0	0.694208739943235	0.174653768713684	0.350372534956381	Chromatin bound	FANTOM CAT lncRNA
CATG00000106379	0.000437343229670552	1	1	0.154865235267245	CATG00000106379.1	lncRNA_antisense	__na	not_DHS	690.7	0.0444512738936945	0	0.0314223354282624	Chromatin bound	FANTOM CAT lncRNA
CATG00000106380	3.74733483910951	3.33	5	0.468911917098446	CATG00000106380.1	lncRNA_divergent	p_lncRNA_divergent	DHS_promoter	292.1	0.78715674530798	1.16012076170531	2.63772716321482	Cytoplasmic	Expressed lncRNA
CATG00000106381	0	1	1	0.692307692307692	CATG00000106381.1	sense_overlap_RNA	__na	not_DHS	0	0.434408317197126	0.179478478347873	0	Chromatin bound	other
CATG00000106383	0.00769223651170501	1	1	0.27431906614786	CATG00000106383.1	lncRNA_intergenic	__na	not_DHS	0	0.0934228595495682	0.22309627043497	0.0954486039497112	Nuclear soluble	FANTOM CAT lncRNA
CATG00000106385	0	1	1	0.0252125476399883	CATG00000106385.1	lncRNA_intergenic	__na	not_DHS	0	0.00113061174472104	0	0.00157171693706889	Cytoplasmic	FANTOM CAT lncRNA
CATG00000106386	0.000522300121533894	1	1	0.0449839343091753	CATG00000106386.1	lncRNA_intergenic	__na	not_DHS	92.3	0.0218476169523776	0	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000106387	0	1	1	0.241127348643006	CATG00000106387.1	lncRNA_antisense	__na	not_DHS	121.4	0	0	0	other	FANTOM CAT lncRNA
CATG00000106388	0	1	1	0.235109717868339	CATG00000106388.1	lncRNA_intergenic	__na	not_DHS	0	0	0	0	other	FANTOM CAT lncRNA
CATG00000106389	0	1	1	0.124449339207048	CATG00000106389.1	lncRNA_intergenic	__na	not_DHS	470.7	0	0	0	other	FANTOM CAT lncRNA
CATG00000106391	0.001048792055906	2	2	0	CATG00000106391.1	lncRNA_sense_intronic	__na	not_DHS	553.5	0	0	0	other	FANTOM CAT lncRNA
CATG00000106393	0.00338375462108097	1	1	0.282352941176471	CATG00000106393.1	lncRNA_divergent	__na	not_DHS	1077.8	0.0517333495265663	0	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000106394	0.00177053721448705	1.4	3	0.0367463432037103	CATG00000106394.1	lncRNA_divergent	e_lncRNA	DHS_enhancer	839.7	0.0662991413851429	0	0.0320132141437824	Chromatin bound	FANTOM CAT lncRNA
CATG00000106395	0.0960591807666566	1	1	0.321139641224059	CATG00000106395.1	coding_mRNA	coding_mRNA	DHS_promoter	0	0.0824655296869318	0.223096449094822	0.0634349864387185	Nuclear soluble	other
CATG00000106396	0.00488461383102632	1	1	0.0794408455506308	CATG00000106396.1	short_ncRNA	__na	not_DHS	0	0	0	0	other	other
CATG00000106397	0	1	1	0.453767123287671	CATG00000106397.1	short_ncRNA	__na	DHS_enhancer	0	0	0	0	other	other
CATG00000106399	0.00126248233752599	1	1	0.117432530999271	CATG00000106399.1	lncRNA_divergent	__na	DHS_dyadic	113.9	0.0233455703150811	0.00209464189882362	0.00057620399393142	Chromatin bound	FANTOM CAT lncRNA
CATG00000106400	0.00136407697600634	3	3	0.00665445076670846	CATG00000106400.1	lncRNA_antisense	__na	not_DHS	0	0	0	0	other	FANTOM CAT lncRNA
CATG00000106401	0.00302680576255129	1	1	0.0549169859514687	CATG00000106401.1	lncRNA_antisense	__na	not_DHS	0	0	0	0	other	FANTOM CAT lncRNA
CATG00000106402	0	1	1	0.227950798220361	CATG00000106402.1	lncRNA_intergenic	__na	not_DHS	0	0	0	0	other	FANTOM CAT lncRNA
CATG00000106403	0	1	1	0.306569343065693	CATG00000106403.1	lncRNA_intergenic	__na	not_DHS	210.9	0	0	0	other	FANTOM CAT lncRNA
CATG00000106405	0	1	1	0.227180527383367	CATG00000106405.1	lncRNA_intergenic	__na	not_DHS	0	0	0	0	other	FANTOM CAT lncRNA
CATG00000106409	0.00346742736109498	1	1	0.193811074918567	CATG00000106409.1	lncRNA_intergenic	__na	not_DHS	249.1	0	0	0	other	FANTOM CAT lncRNA
CATG00000106413	0	1	1	0.495504495504496	CATG00000106413.1	short_ncRNA	__na	not_DHS	0	0	0	0	other	other
CATG00000106414	0.00104460024306779	1	1	0.0565217391304348	CATG00000106414.1	lncRNA_intergenic	__na	not_DHS	601.2	0	0	0	other	FANTOM CAT lncRNA
CATG00000106416	0	1	1	0.139765223771093	CATG00000106416.1	lncRNA_intergenic	__na	not_DHS	257	0	0	0	other	FANTOM CAT lncRNA
CATG00000106418	0.00146853161592692	1	1	0.295811518324607	CATG00000106418.1	lncRNA_intergenic	__na	not_DHS	0	0	0	0	other	FANTOM CAT lncRNA
CATG00000106419	0	1	1	0.164005260191621	CATG00000106419.1	lncRNA_intergenic	__na	not_DHS	0	0	0	0	other	FANTOM CAT lncRNA
CATG00000106422	0.00204906152493721	2.62	4	0.121160409556314	CATG00000106422.1	lncRNA_intergenic	__na	not_DHS	797.7	0.0011307912247083	0	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000106423	0.115071324375211	1	1	0.286195286195286	CATG00000106423.1	lncRNA_antisense	e_lncRNA	DHS_enhancer	253.7	0.0226031935900629	1.61030165970126	0	Nuclear soluble	FANTOM CAT lncRNA
CATG00000106426	0.00221184079435619	1	1	0.239543726235741	CATG00000106426.1	lncRNA_intergenic	__na	not_DHS	0	0	0	0	other	FANTOM CAT lncRNA
CATG00000106428	0	1	1	0.51219512195122	CATG00000106428.1	lncRNA_intergenic	__na	not_DHS	0	1.02219328691243	6.27128983735331	21.962521584076	Cytoplasmic	FANTOM CAT lncRNA
CATG00000106431	0	2	2	0.210526315789474	CATG00000106431.1	lncRNA_intergenic	__na	not_DHS	0	0	0	0	other	FANTOM CAT lncRNA
CATG00000106432	0.00104715449203786	2	2	0.0799220272904484	CATG00000106432.1	lncRNA_intergenic	__na	not_DHS	0	0	0	0	other	FANTOM CAT lncRNA
CATG00000106433	0.00163586422515428	1	1	0.23452380952381	CATG00000106433.1	lncRNA_antisense	__na	not_DHS	188.8	0.0066544878701371	0	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000106434	0.000547909477777973	1.33	2	0.17629179331307	CATG00000106434.1	lncRNA_intergenic	__na	not_DHS	0	0.00322875523074261	0	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000106435	0	1	1	0.463878326996198	CATG00000106435.1	sense_overlap_RNA	__na	DHS_enhancer	344.5	0	0	0	other	other
CATG00000106436	0.00269731699461821	1	1	0.165217391304348	CATG00000106436.1	short_ncRNA	__na	not_DHS	0	0	0	0	other	other
CATG00000106438	0	1	1	0.202995453329767	CATG00000106438.1	sense_overlap_RNA	__na	not_DHS	81.5	0	0	0	other	other
CATG00000106439	0	1	1	0	CATG00000106439.1	short_ncRNA	__na	not_DHS	0	0	0	0	other	other
CATG00000106441	0.00286507196191305	1	1	0.145996860282575	CATG00000106441.1	sense_overlap_RNA	__na	not_DHS	0	0	0	0	other	other
CATG00000106442	0	2.25	3	0.118077324973877	CATG00000106442.1	lncRNA_intergenic	__na	not_DHS	1537.2	0.0120550874340299	0.135800625061872	0.147999776065634	Cytoplasmic	FANTOM CAT lncRNA
CATG00000106443	0	1	1	0	CATG00000106443.1	sense_overlap_RNA	__na	DHS_enhancer	2476.8	0	0	0	other	other
CATG00000106444	0	1	1	0	CATG00000106444.1	lncRNA_intergenic	__na	not_DHS	132.8	0	0	0	other	FANTOM CAT lncRNA
CATG00000106446	0.000651596665431485	1.5	2	0.17860151642797	CATG00000106446.1	lncRNA_intergenic	__na	not_DHS	0	0.0387112045731495	0	0.00291048892461018	Chromatin bound	FANTOM CAT lncRNA
CATG00000106447	0.000460014502435671	1	1	0.262295081967213	CATG00000106447.1	lncRNA_divergent	__na	not_DHS	0	0.0226033730700501	0.0339658505045192	0	Nuclear soluble	FANTOM CAT lncRNA
CATG00000106449	0	1	1	0.170490645958348	CATG00000106449.1	lncRNA_antisense	__na	not_DHS	3380.4	0.0436954504710267	0	0.0314222107185157	Chromatin bound	FANTOM CAT lncRNA
CATG00000106452	0.00237710622037124	1	1	0.360634081902246	CATG00000106452.1	lncRNA_antisense	__na	not_DHS	638.1	0	0.0727568828865649	0	Nuclear soluble	FANTOM CAT lncRNA
CATG00000106455	0	1	1	0	CATG00000106455.1	lncRNA_divergent	e_lncRNA	DHS_enhancer	712.5	0	0.00308780759693888	0	Nuclear soluble	FANTOM CAT lncRNA
CATG00000106456	0.00237147135368718	1	1	0.27905531385954	CATG00000106456.1	short_ncRNA	__na	not_DHS	447.7	0	0	0	other	other
CATG00000106457	0.0476801334021657	1	1	0.42809364548495	CATG00000106457.1	lncRNA_intergenic	__na	not_DHS	0	0.0226031038500692	0	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000106458	0	1	1	0.147058823529412	CATG00000106458.1	lncRNA_intergenic	e_lncRNA	DHS_enhancer	0	0	0	0	other	FANTOM CAT lncRNA
